filename,species,call_type
great_tinamou_017.wav,Great Tinamou,song
great_tinamou_018.wav,Great Tinamou,song
great_tinamou_019.wav,Great Tinamou,song
great_tinamou_020.wav,Great Tinamou,song
great_tinamou_021.wav,Great Tinamou,song
great_tinamou_022.wav,Great Tinamou,song
great_tinamou_023.wav,Great Tinamou,song
great_tinamou_024.wav,Great Tinamou,song
great_tinamou_025.wav,Great Tinamou,song
great_tinamou_026.wav,Great Tinamou,song
great_tinamou_027.wav,Great Tinamou,song
great_tinamou_028.wav,Great Tinamou,song
great_tinamou_029.wav,Great Tinamou,song
great_tinamou_030.wav,Great Tinamou,song
great_tinamou_031.wav,Great Tinamou,song
great_tinamou_032.wav,Great Tinamou,song
great_tinamou_033.wav,Great Tinamou,song
great_tinamou_034.wav,Great Tinamou,song
great_tinamou_035.wav,Great Tinamou,song
great_tinamou_036.wav,Great Tinamou,song
great_tinamou_037.wav,Great Tinamou,song
great_tinamou_038.wav,Great Tinamou,song
great_tinamou_039.wav,Great Tinamou,song
great_tinamou_040.wav,Great Tinamou,song
great_tinamou_041.wav,Great Tinamou,song
great_tinamou_042.wav,Great Tinamou,song
great_tinamou_043.wav,Great Tinamou,song
great_tinamou_044.wav,Great Tinamou,song
great_tinamou_045.wav,Great Tinamou,song
great_tinamou_046.wav,Great Tinamou,song
great_tinamou_047.wav,Great Tinamou,song
great_tinamou_048.wav,Great Tinamou,song
great_tinamou_049.wav,Great Tinamou,song
great_tinamou_050.wav,Great Tinamou,song
great_tinamou_051.wav,Great Tinamou,song
great_tinamou_052.wav,Great Tinamou,song
great_tinamou_053.wav,Great Tinamou,song
great_tinamou_054.wav,Great Tinamou,song
great_tinamou_055.wav,Great Tinamou,song
great_tinamou_056.wav,Great Tinamou,song
great_tinamou_057.wav,Great Tinamou,song
great_tinamou_058.wav,Great Tinamou,song
great_tinamou_059.wav,Great Tinamou,song
great_tinamou_060.wav,Great Tinamou,song
great_tinamou_061.wav,Great Tinamou,song
great_tinamou_062.wav,Great Tinamou,song
great_tinamou_063.wav,Great Tinamou,song
great_tinamou_064.wav,Great Tinamou,song
great_tinamou_065.wav,Great Tinamou,song
great_tinamou_066.wav,Great Tinamou,song
great_tinamou_067.wav,Great Tinamou,song
great_tinamou_068.wav,Great Tinamou,song
great_tinamou_069.wav,Great Tinamou,song
great_tinamou_070.wav,Great Tinamou,song
great_tinamou_071.wav,Great Tinamou,song
great_tinamou_072.wav,Great Tinamou,song
great_tinamou_073.wav,Great Tinamou,song
great_tinamou_074.wav,Great Tinamou,song
great_tinamou_075.wav,Great Tinamou,song
great_tinamou_076.wav,Great Tinamou,song
great_tinamou_077.wav,Great Tinamou,song
great_tinamou_078.wav,Great Tinamou,song
great_tinamou_079.wav,Great Tinamou,song
great_tinamou_080.wav,Great Tinamou,song
great_tinamou_081.wav,Great Tinamou,song
great_tinamou_082.wav,Great Tinamou,song
great_tinamou_083.wav,Great Tinamou,song
great_tinamou_084.wav,Great Tinamou,song
great_tinamou_085.wav,Great Tinamou,song
great_tinamou_086.wav,Great Tinamou,song
great_tinamou_087.wav,Great Tinamou,song
great_tinamou_088.wav,Great Tinamou,song
great_tinamou_089.wav,Great Tinamou,song
great_tinamou_090.wav,Great Tinamou,song
great_tinamou_091.wav,Great Tinamou,song
great_tinamou_092.wav,Great Tinamou,song
great_tinamou_093.wav,Great Tinamou,song
great_tinamou_094.wav,Great Tinamou,song
great_tinamou_095.wav,Great Tinamou,song
great_tinamou_096.wav,Great Tinamou,song
great_tinamou_097.wav,Great Tinamou,song
great_tinamou_098.wav,Great Tinamou,song
great_tinamou_099.wav,Great Tinamou,song
highland_tinamou_000.wav,Highland Tinamou,song
highland_tinamou_001.wav,Highland Tinamou,song
highland_tinamou_002.wav,Highland Tinamou,song
highland_tinamou_003.wav,Highland Tinamou,song
highland_tinamou_004.wav,Highland Tinamou,song
highland_tinamou_005.wav,Highland Tinamou,song
highland_tinamou_006.wav,Highland Tinamou,song
highland_tinamou_007.wav,Highland Tinamou,song
highland_tinamou_008.wav,Highland Tinamou,song
highland_tinamou_009.wav,Highland Tinamou,song
highland_tinamou_010.wav,Highland Tinamou,song
highland_tinamou_011.wav,Highland Tinamou,song
highland_tinamou_012.wav,Highland Tinamou,song
highland_tinamou_013.wav,Highland Tinamou,song
highland_tinamou_014.wav,Highland Tinamou,song
highland_tinamou_015.wav,Highland Tinamou,song
highland_tinamou_016.wav,Highland Tinamou,song
highland_tinamou_017.wav,Highland Tinamou,song
highland_tinamou_018.wav,Highland Tinamou,song
highland_tinamou_019.wav,Highland Tinamou,song
highland_tinamou_020.wav,Highland Tinamou,song
highland_tinamou_021.wav,Highland Tinamou,song
highland_tinamou_022.wav,Highland Tinamou,song
highland_tinamou_023.wav,Highland Tinamou,song
highland_tinamou_024.wav,Highland Tinamou,song
highland_tinamou_025.wav,Highland Tinamou,song
highland_tinamou_026.wav,Highland Tinamou,song
highland_tinamou_027.wav,Highland Tinamou,song
highland_tinamou_028.wav,Highland Tinamou,song
highland_tinamou_029.wav,Highland Tinamou,song
highland_tinamou_030.wav,Highland Tinamou,song
highland_tinamou_031.wav,Highland Tinamou,song
highland_tinamou_032.wav,Highland Tinamou,song
highland_tinamou_033.wav,Highland Tinamou,song
highland_tinamou_034.wav,Highland Tinamou,song
highland_tinamou_035.wav,Highland Tinamou,song
highland_tinamou_036.wav,Highland Tinamou,song
highland_tinamou_037.wav,Highland Tinamou,song
highland_tinamou_038.wav,Highland Tinamou,song
highland_tinamou_039.wav,Highland Tinamou,song
highland_tinamou_040.wav,Highland Tinamou,song
highland_tinamou_041.wav,Highland Tinamou,song
highland_tinamou_042.wav,Highland Tinamou,song
highland_tinamou_043.wav,Highland Tinamou,song
highland_tinamou_044.wav,Highland Tinamou,song
highland_tinamou_045.wav,Highland Tinamou,song
highland_tinamou_046.wav,Highland Tinamou,song
highland_tinamou_047.wav,Highland Tinamou,song
highland_tinamou_048.wav,Highland Tinamou,song
highland_tinamou_049.wav,Highland Tinamou,song
highland_tinamou_050.wav,Highland Tinamou,song
highland_tinamou_051.wav,Highland Tinamou,song
highland_tinamou_052.wav,Highland Tinamou,song
highland_tinamou_053.wav,Highland Tinamou,song
highland_tinamou_054.wav,Highland Tinamou,song
highland_tinamou_055.wav,Highland Tinamou,song
highland_tinamou_056.wav,Highland Tinamou,song
highland_tinamou_057.wav,Highland Tinamou,song
highland_tinamou_058.wav,Highland Tinamou,song
highland_tinamou_059.wav,Highland Tinamou,song
highland_tinamou_060.wav,Highland Tinamou,song
highland_tinamou_061.wav,Highland Tinamou,song
highland_tinamou_062.wav,Highland Tinamou,song
highland_tinamou_063.wav,Highland Tinamou,song
highland_tinamou_064.wav,Highland Tinamou,song
highland_tinamou_065.wav,Highland Tinamou,song
highland_tinamou_066.wav,Highland Tinamou,song
highland_tinamou_067.wav,Highland Tinamou,song
highland_tinamou_068.wav,Highland Tinamou,song
highland_tinamou_069.wav,Highland Tinamou,song
highland_tinamou_070.wav,Highland Tinamou,song
highland_tinamou_071.wav,Highland Tinamou,song
highland_tinamou_072.wav,Highland Tinamou,song
highland_tinamou_073.wav,Highland Tinamou,song
highland_tinamou_074.wav,Highland Tinamou,song
highland_tinamou_075.wav,Highland Tinamou,song
highland_tinamou_076.wav,Highland Tinamou,song
highland_tinamou_077.wav,Highland Tinamou,song
highland_tinamou_078.wav,Highland Tinamou,song
highland_tinamou_079.wav,Highland Tinamou,song
highland_tinamou_080.wav,Highland Tinamou,song
highland_tinamou_081.wav,Highland Tinamou,song
highland_tinamou_082.wav,Highland Tinamou,song
highland_tinamou_083.wav,Highland Tinamou,song
highland_tinamou_084.wav,Highland Tinamou,song
highland_tinamou_085.wav,Highland Tinamou,song
highland_tinamou_086.wav,Highland Tinamou,song
highland_tinamou_087.wav,Highland Tinamou,song
highland_tinamou_088.wav,Highland Tinamou,song
highland_tinamou_089.wav,Highland Tinamou,song
highland_tinamou_090.wav,Highland Tinamou,song
highland_tinamou_091.wav,Highland Tinamou,song
highland_tinamou_092.wav,Highland Tinamou,song
highland_tinamou_093.wav,Highland Tinamou,song
highland_tinamou_094.wav,Highland Tinamou,song
highland_tinamou_095.wav,Highland Tinamou,song
highland_tinamou_096.wav,Highland Tinamou,song
highland_tinamou_097.wav,Highland Tinamou,song
highland_tinamou_098.wav,Highland Tinamou,song
highland_tinamou_099.wav,Highland Tinamou,song
hooded_tinamou_000.wav,Hooded Tinamou,call
hooded_tinamou_001.wav,Hooded Tinamou,call
hooded_tinamou_002.wav,Hooded Tinamou,call
hooded_tinamou_003.wav,Hooded Tinamou,call
hooded_tinamou_004.wav,Hooded Tinamou,call
hooded_tinamou_005.wav,Hooded Tinamou,call
hooded_tinamou_006.wav,Hooded Tinamou,call
hooded_tinamou_007.wav,Hooded Tinamou,call
hooded_tinamou_008.wav,Hooded Tinamou,call
hooded_tinamou_009.wav,Hooded Tinamou,call
hooded_tinamou_010.wav,Hooded Tinamou,call
hooded_tinamou_011.wav,Hooded Tinamou,call
hooded_tinamou_012.wav,Hooded Tinamou,call
hooded_tinamou_013.wav,Hooded Tinamou,call
hooded_tinamou_014.wav,Hooded Tinamou,call
hooded_tinamou_015.wav,Hooded Tinamou,call
hooded_tinamou_016.wav,Hooded Tinamou,call
hooded_tinamou_017.wav,Hooded Tinamou,call
hooded_tinamou_018.wav,Hooded Tinamou,call
hooded_tinamou_019.wav,Hooded Tinamou,call
hooded_tinamou_020.wav,Hooded Tinamou,call
hooded_tinamou_021.wav,Hooded Tinamou,call
hooded_tinamou_022.wav,Hooded Tinamou,call
hooded_tinamou_023.wav,Hooded Tinamou,call
hooded_tinamou_024.wav,Hooded Tinamou,call
hooded_tinamou_025.wav,Hooded Tinamou,call
hooded_tinamou_026.wav,Hooded Tinamou,call
hooded_tinamou_027.wav,Hooded Tinamou,call
hooded_tinamou_028.wav,Hooded Tinamou,call
hooded_tinamou_029.wav,Hooded Tinamou,call
hooded_tinamou_030.wav,Hooded Tinamou,call
hooded_tinamou_031.wav,Hooded Tinamou,call
hooded_tinamou_032.wav,Hooded Tinamou,call
hooded_tinamou_033.wav,Hooded Tinamou,call
hooded_tinamou_034.wav,Hooded Tinamou,call
hooded_tinamou_035.wav,Hooded Tinamou,call
hooded_tinamou_036.wav,Hooded Tinamou,call
hooded_tinamou_037.wav,Hooded Tinamou,call
hooded_tinamou_038.wav,Hooded Tinamou,call
hooded_tinamou_039.wav,Hooded Tinamou,call
hooded_tinamou_040.wav,Hooded Tinamou,call
hooded_tinamou_041.wav,Hooded Tinamou,call
hooded_tinamou_042.wav,Hooded Tinamou,call
hooded_tinamou_043.wav,Hooded Tinamou,call
hooded_tinamou_044.wav,Hooded Tinamou,call
hooded_tinamou_045.wav,Hooded Tinamou,call
hooded_tinamou_046.wav,Hooded Tinamou,call
hooded_tinamou_047.wav,Hooded Tinamou,call
hooded_tinamou_048.wav,Hooded Tinamou,call
hooded_tinamou_049.wav,Hooded Tinamou,call
hooded_tinamou_050.wav,Hooded Tinamou,call
hooded_tinamou_051.wav,Hooded Tinamou,call
hooded_tinamou_052.wav,Hooded Tinamou,call
hooded_tinamou_053.wav,Hooded Tinamou,call
hooded_tinamou_054.wav,Hooded Tinamou,call
hooded_tinamou_055.wav,Hooded Tinamou,call
hooded_tinamou_056.wav,Hooded Tinamou,call
hooded_tinamou_057.wav,Hooded Tinamou,call
hooded_tinamou_058.wav,Hooded Tinamou,call
hooded_tinamou_059.wav,Hooded Tinamou,call
hooded_tinamou_060.wav,Hooded Tinamou,call
hooded_tinamou_061.wav,Hooded Tinamou,call
hooded_tinamou_062.wav,Hooded Tinamou,call
hooded_tinamou_063.wav,Hooded Tinamou,call
hooded_tinamou_064.wav,Hooded Tinamou,call
hooded_tinamou_065.wav,Hooded Tinamou,call
hooded_tinamou_066.wav,Hooded Tinamou,call
hooded_tinamou_067.wav,Hooded Tinamou,call
hooded_tinamou_068.wav,Hooded Tinamou,call
hooded_tinamou_069.wav,Hooded Tinamou,call
hooded_tinamou_070.wav,Hooded Tinamou,call
hooded_tinamou_071.wav,Hooded Tinamou,call
hooded_tinamou_072.wav,Hooded Tinamou,call
hooded_tinamou_073.wav,Hooded Tinamou,call
hooded_tinamou_074.wav,Hooded Tinamou,call
hooded_tinamou_075.wav,Hooded Tinamou,call
hooded_tinamou_076.wav,Hooded Tinamou,call
hooded_tinamou_077.wav,Hooded Tinamou,call
hooded_tinamou_078.wav,Hooded Tinamou,call
hooded_tinamou_079.wav,Hooded Tinamou,call
hooded_tinamou_080.wav,Hooded Tinamou,call
hooded_tinamou_081.wav,Hooded Tinamou,call
hooded_tinamou_082.wav,Hooded Tinamou,call
hooded_tinamou_083.wav,Hooded Tinamou,call
hooded_tinamou_084.wav,Hooded Tinamou,call
hooded_tinamou_085.wav,Hooded Tinamou,call
hooded_tinamou_086.wav,Hooded Tinamou,call
hooded_tinamou_087.wav,Hooded Tinamou,call
hooded_tinamou_088.wav,Hooded Tinamou,call
hooded_tinamou_089.wav,Hooded Tinamou,call
hooded_tinamou_090.wav,Hooded Tinamou,call
hooded_tinamou_091.wav,Hooded Tinamou,call
hooded_tinamou_092.wav,Hooded Tinamou,call
hooded_tinamou_093.wav,Hooded Tinamou,call
hooded_tinamou_094.wav,Hooded Tinamou,call
hooded_tinamou_095.wav,Hooded Tinamou,call
hooded_tinamou_096.wav,Hooded Tinamou,call
hooded_tinamou_097.wav,Hooded Tinamou,call
hooded_tinamou_098.wav,Hooded Tinamou,call
hooded_tinamou_099.wav,Hooded Tinamou,call
berlepsch's_tinamou_000.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_001.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_002.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_003.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_004.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_005.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_006.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_007.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_008.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_009.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_010.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_011.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_012.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_013.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_014.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_015.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_016.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_017.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_018.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_019.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_020.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_021.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_022.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_023.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_024.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_025.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_026.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_027.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_028.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_029.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_030.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_031.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_032.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_033.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_034.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_035.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_036.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_037.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_038.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_039.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_040.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_041.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_042.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_043.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_044.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_045.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_046.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_047.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_048.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_049.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_050.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_051.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_052.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_053.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_054.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_055.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_056.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_057.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_058.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_059.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_060.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_061.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_062.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_063.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_064.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_065.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_066.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_067.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_068.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_069.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_070.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_071.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_072.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_073.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_074.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_075.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_076.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_077.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_078.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_079.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_080.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_081.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_082.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_083.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_084.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_085.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_086.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_087.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_088.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_089.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_090.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_091.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_092.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_093.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_094.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_095.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_096.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_097.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_098.wav,Berlepsch's Tinamou,song
berlepsch's_tinamou_099.wav,Berlepsch's Tinamou,song
cinereous_tinamou_000.wav,Cinereous Tinamou,song
cinereous_tinamou_001.wav,Cinereous Tinamou,song
cinereous_tinamou_002.wav,Cinereous Tinamou,song
cinereous_tinamou_003.wav,Cinereous Tinamou,song
cinereous_tinamou_004.wav,Cinereous Tinamou,song
cinereous_tinamou_005.wav,Cinereous Tinamou,song
cinereous_tinamou_006.wav,Cinereous Tinamou,song
cinereous_tinamou_007.wav,Cinereous Tinamou,song
cinereous_tinamou_008.wav,Cinereous Tinamou,song
cinereous_tinamou_009.wav,Cinereous Tinamou,song
cinereous_tinamou_010.wav,Cinereous Tinamou,song
cinereous_tinamou_011.wav,Cinereous Tinamou,song
cinereous_tinamou_012.wav,Cinereous Tinamou,song
cinereous_tinamou_013.wav,Cinereous Tinamou,song
cinereous_tinamou_014.wav,Cinereous Tinamou,song
cinereous_tinamou_015.wav,Cinereous Tinamou,song
cinereous_tinamou_016.wav,Cinereous Tinamou,song
cinereous_tinamou_017.wav,Cinereous Tinamou,song
cinereous_tinamou_018.wav,Cinereous Tinamou,song
cinereous_tinamou_019.wav,Cinereous Tinamou,song
cinereous_tinamou_020.wav,Cinereous Tinamou,song
cinereous_tinamou_021.wav,Cinereous Tinamou,song
cinereous_tinamou_022.wav,Cinereous Tinamou,song
cinereous_tinamou_023.wav,Cinereous Tinamou,song
cinereous_tinamou_024.wav,Cinereous Tinamou,song
cinereous_tinamou_025.wav,Cinereous Tinamou,song
cinereous_tinamou_026.wav,Cinereous Tinamou,song
cinereous_tinamou_027.wav,Cinereous Tinamou,song
cinereous_tinamou_028.wav,Cinereous Tinamou,song
cinereous_tinamou_029.wav,Cinereous Tinamou,song
cinereous_tinamou_030.wav,Cinereous Tinamou,song
cinereous_tinamou_031.wav,Cinereous Tinamou,song
cinereous_tinamou_032.wav,Cinereous Tinamou,song
cinereous_tinamou_033.wav,Cinereous Tinamou,song
cinereous_tinamou_034.wav,Cinereous Tinamou,song
cinereous_tinamou_035.wav,Cinereous Tinamou,song
cinereous_tinamou_036.wav,Cinereous Tinamou,song
cinereous_tinamou_037.wav,Cinereous Tinamou,song
cinereous_tinamou_038.wav,Cinereous Tinamou,song
cinereous_tinamou_039.wav,Cinereous Tinamou,song
cinereous_tinamou_040.wav,Cinereous Tinamou,song
cinereous_tinamou_041.wav,Cinereous Tinamou,song
cinereous_tinamou_042.wav,Cinereous Tinamou,song
cinereous_tinamou_043.wav,Cinereous Tinamou,song
cinereous_tinamou_044.wav,Cinereous Tinamou,song
cinereous_tinamou_045.wav,Cinereous Tinamou,song
cinereous_tinamou_046.wav,Cinereous Tinamou,song
cinereous_tinamou_047.wav,Cinereous Tinamou,song
cinereous_tinamou_048.wav,Cinereous Tinamou,song
cinereous_tinamou_049.wav,Cinereous Tinamou,song
cinereous_tinamou_050.wav,Cinereous Tinamou,song
cinereous_tinamou_051.wav,Cinereous Tinamou,song
cinereous_tinamou_052.wav,Cinereous Tinamou,song
cinereous_tinamou_053.wav,Cinereous Tinamou,song
cinereous_tinamou_054.wav,Cinereous Tinamou,song
cinereous_tinamou_055.wav,Cinereous Tinamou,song
cinereous_tinamou_056.wav,Cinereous Tinamou,song
cinereous_tinamou_057.wav,Cinereous Tinamou,song
cinereous_tinamou_058.wav,Cinereous Tinamou,song
